hash,msg,insertions
1aab7d3597c1bf265adaa5f4e62b3b7aff5e8d62,"Adding missing headers

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@594172 13f79535-47bb-0310-9956-ffa450edef68",17
ca4c58b5644acebe8ad1ebbc97152a4dbb7aa177,"Camel should be optional

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@598942 13f79535-47bb-0310-9956-ffa450edef68",1
6f0dcac6775440f9937cbcad96157ba89f1105db,"Added a little more debug logging to the InactivityMonitor because I suspect that
the schedular might not be triggering the read and write checks at the right time. 


git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@602553 13f79535-47bb-0310-9956-ffa450edef68",12
d4d9ba88b9bdccf9d05ff0b1a6f32a4724ddfaa0,"Add warning message if not enough space to complete a transaction

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@603884 13f79535-47bb-0310-9956-ffa450edef68",10
9f94b6c509e082914537dd2897588f4c5240e474,"Fix for https://issues.apache.org/activemq/browse/AMQ-1528

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@606022 13f79535-47bb-0310-9956-ffa450edef68",1
2a538388fc77bac424aed58549f3d3f926b94fc3,"Adding missing resource file.

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@607074 13f79535-47bb-0310-9956-ffa450edef68",63
e745e0d54857be9e7996e77e0b16137f2ea9631c,"added an example of how to specify the maximum number of active JDBC connections

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@608084 13f79535-47bb-0310-9956-ffa450edef68",2
082bbf0f06867546f8b738971bc72b92a88c8b76,"Add some duplex property for network connector view

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@608356 13f79535-47bb-0310-9956-ffa450edef68",12
9899dff93da37b089177f46166e83928eec742dd,"nake inflight message count a little more explicit

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@608414 13f79535-47bb-0310-9956-ffa450edef68",11
0640cb703ab6d9015d1f0d0ad866fd0707a67abe,"Added basic load test for queues

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@608902 13f79535-47bb-0310-9956-ffa450edef68",598
3163d48eb16ac141bd88acda17a582f7167750c6,"applied patch for https://issues.apache.org/activemq/browse/AMQ-1542

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@610432 13f79535-47bb-0310-9956-ffa450edef68",1
5361df13dc6da19748988d18d860b0c7576f6862,"added a little helper factory bean for https://issues.apache.org/activemq/browse/AMQ-1552 to allow easy failover configuration without explicit URI magic

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@612824 13f79535-47bb-0310-9956-ffa450edef68",264
671ed4916ec2cb4af2c5bb175680afb3bd15abe4,"resources for the sharedFileMaster tests

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@612910 13f79535-47bb-0310-9956-ffa450edef68",57
5f83e62d661fe99def0774cbc37cf876a3658cd9,git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@616811 13f79535-47bb-0310-9956-ffa450edef68,53
1a6cbfa651382286e622c4c9f9c68a4fd55cfffd,"fix for https://issues.apache.org/activemq/browse/AMQ-1446

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@619347 13f79535-47bb-0310-9956-ffa450edef68",7
be6376373fb01134b26be5a293f5ea490b546a2e,"Utility class for messages

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@620738 13f79535-47bb-0310-9956-ffa450edef68",42
edd35d4b132dc166614213318a7937bb6cc3bd01,"Added a TaksRunner that always executes iterate - even if its already running

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@628665 13f79535-47bb-0310-9956-ffa450edef68",86
4e3e8c4add44a467081acd86457c327697fbb48b,"updated properties

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@629405 13f79535-47bb-0310-9956-ffa450edef68",6
25b6812daaae09572c85cbd99cf527bc278e27d8,"Added network and fault tolerant flags to ConnectionContext

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@631241 13f79535-47bb-0310-9956-ffa450edef68",24
a9120b1b12bea3fcf6602ff9f95c2ca4ae3e9299,"Adding a test does a load test across multiple network connections.



git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@631658 13f79535-47bb-0310-9956-ffa450edef68",305
571a253df70789fc4ce8e34b97432192a243f747,"added toString()

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@632046 13f79535-47bb-0310-9956-ffa450edef68",4
d8b407bb63d10d31d6cf91b29ed71d3627c4a7a5,"Added copy file method

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@632961 13f79535-47bb-0310-9956-ffa450edef68",23
42fc31b4af2622cb963decfaddc4ee44c4794984,"added a load testing example using the latest camel dataset feature http://cwiki.apache.org/CAMEL/dataset.html

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@633580 13f79535-47bb-0310-9956-ffa450edef68",299
f6efc5660d4efc29dc7cb69f090e48dbc8ac74eb,"added support for http://issues.apache.org/activemq/browse/AMQ-1199 so that its easy to browse the available queues & topics in a broker

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@634277 13f79535-47bb-0310-9956-ffa450edef68",450
fb0e1594994c8228560fb07e9905731526799279,"added a helper class for auto-exposing ActiveMQ Queues into the CamelContext

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@634377 13f79535-47bb-0310-9956-ffa450edef68",146
98b49239180a86957cc2eea6253d72a602075730,"Simple Request/Reply test using temp queues over a network  - with 
a failure on every send

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@635681 13f79535-47bb-0310-9956-ffa450edef68",184
0c45ad577814ea645e2910e7f750d1a1f4cce718,"exclude NetworkFailoverTest 

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@635755 13f79535-47bb-0310-9956-ffa450edef68",1
712254d5d2cdf63e43f15df2da344358882ff60b,"support a list of ConsumerId's from the network

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@636424 13f79535-47bb-0310-9956-ffa450edef68",39
a785cb75dde26e098e9a27e99efaae734270bbfa,"expose internal maps to help debugging

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@636720 13f79535-47bb-0310-9956-ffa450edef68",16
e4621e3aa71b6fabb67dad158e488946859dfea5,"Added properties for caching of temp destinations

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@636722 13f79535-47bb-0310-9956-ffa450edef68",19
70511a6929f616a4aaacd8d27a2759c8fcf0dafa,"don't want errors from old transport after its failed

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@637883 13f79535-47bb-0310-9956-ffa450edef68",7
f6856a893c5ad11940ccdf4050f93ad5980784b5,"Improve OSGi manifest attributes wrt xbean-spring

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@639592 13f79535-47bb-0310-9956-ffa450edef68",6
54280bcfec94336485d85df5261b34565207ebc8,"Added central repo to try fix issue with ibiblio and the build

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@640898 13f79535-47bb-0310-9956-ffa450edef68",5
401937a115504940bac69ad42adaae4e8269f9be,"Added full hamcrest dependency for testing

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@641364 13f79535-47bb-0310-9956-ffa450edef68",12
e35c115e03606aa6b130c3288f46285542c6ef46,"added a little test program showing how to browse ActiveMQ queues using Camel BrowsableEndpoints http://activemq.apache.org/camel/browsableendpoint.html

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@641756 13f79535-47bb-0310-9956-ffa450edef68",114
c92b11bc5487c271265070fa2a573fb321505a2a,"If the discovery agent fails.. log the error so that folks using a custom discovery agent can find out that there was an error in the discovery agent bits.



git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@643905 13f79535-47bb-0310-9956-ffa450edef68",1
23612459c2509bd60699b8971945bf36de245e8b,"Use root context patch when running jetty:run

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@643936 13f79535-47bb-0310-9956-ffa450edef68",5
b1cbd4176e1eea579575ee4153fc48c4b88df3bd,"added another load test which uses concurrent consumers

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@644706 13f79535-47bb-0310-9956-ffa450edef68",95
bcbaeebf24d64b563addf4e300f51fcf059006aa,"added another test to show we can invoke JMS MessageListener instances

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@644836 13f79535-47bb-0310-9956-ffa450edef68",59
981cc9d9497cc35b971cc114cd0f8c0ed27e2aa6,"Making build work.


git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@646001 13f79535-47bb-0310-9956-ffa450edef68",231
dd2d911bc76e3b048681fb2c4a7eb2306ee9b5ef,"Included the jta stuff in the distro.. 


git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@646053 13f79535-47bb-0310-9956-ffa450edef68",9
ed4d6f66cbc4694bf1c3a449cc8517d805eb5bae,"test for loading temp destinations

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@646251 13f79535-47bb-0310-9956-ffa450edef68",72
4ba485340298e4641b5353fe835046635d77e732,"Applied patch for https://issues.apache.org/activemq/browse/AMQ-1629

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@646268 13f79535-47bb-0310-9956-ffa450edef68",14
c338d3e0e5212e0d324ec115063b1a8bfc6f6e03,"Patch applied for https://issues.apache.org/activemq/browse/AMQ-1607

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@646286 13f79535-47bb-0310-9956-ffa450edef68",9
456c1b157b55d57ce325af6e559ed3cb72d5a312,"Applied patch from https://issues.apache.org/activemq/browse/AMQ-1640

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@646340 13f79535-47bb-0310-9956-ffa450edef68",150
4acbd5900af4850b6b0f30e79f5f6bac29fa3dea,"Fix for https://issues.apache.org/activemq/browse/AMQ-1456

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@646395 13f79535-47bb-0310-9956-ffa450edef68",43
8bf9c17dd9ee51eaed6a9ef3c6affe2c7bd718bc,"Throw an exception if advisory messages are disabled when creating networks

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@646409 13f79535-47bb-0310-9956-ffa450edef68",3
b4c3a30b9e061868630ba19b14d88c61cd1ac44f,"Fix for https://issues.apache.org/activemq/browse/AMQ-1103

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@646477 13f79535-47bb-0310-9956-ffa450edef68",3
507ef42e593397c5295a46fa99ca6b9d0a4e3806,"AMQ-1489 add comment on possible workaround

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@646930 13f79535-47bb-0310-9956-ffa450edef68",5
00c9e01ba40fd273d34394b12f768a60e7ad2bd4,"Small test to ensure Temp destinations are cleared from the destinationMap

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@647172 13f79535-47bb-0310-9956-ffa450edef68",43
bff39c565b3f0613427ce235b0533aa7b82669c4,"Test case for https://issues.apache.org/activemq/browse/AMQ-1255

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@647862 13f79535-47bb-0310-9956-ffa450edef68",111
08393aa269f52e346048e611cb74d5602c566768,"Added test case to trunk showing that AMQ-1438 is no longer an issue on the trunk.  



git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@647882 13f79535-47bb-0310-9956-ffa450edef68",21
2d5c942bb2925359fbde0552daa4c543fe6c805a,"adding the CDDL


git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@648249 13f79535-47bb-0310-9956-ffa450edef68",185
18aa1596a23204ee633ace18b63e8d2323c389b1,"Apply patch for https://issues.apache.org/activemq/browse/AMQ-1666

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@649191 13f79535-47bb-0310-9956-ffa450edef68",1
6707ac60ccf85e51f33cb4f614ce72cec5930ba2,"Apply patch from https://issues.apache.org/activemq/browse/AMQ-1664

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@649192 13f79535-47bb-0310-9956-ffa450edef68",744
f02b352aaaab79c95115f517a17134abb7406cae,"Disabling the xbean mapping from the build and including it's current generated stuff in the soruce.. it was producing invalid xsds

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@649231 13f79535-47bb-0310-9956-ffa450edef68",10027
4c125db790147f29aca713719ffe9736ed8338b1,"Addin xbean mapping for new namespace

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@649577 13f79535-47bb-0310-9956-ffa450edef68",248
19c9bc5a2fd62edfa8d5c6ce50f2416ff7646b9c,"adding lic headers


git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@649580 13f79535-47bb-0310-9956-ffa450edef68",32
27b5885338435dc10bace31aeab184ba86969359,"Add lic headers

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@649602 13f79535-47bb-0310-9956-ffa450edef68",32
b544fc0817e99ee2e13b63c8f72b1dda36d2132e,"Add back setBrokerName()

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@649617 13f79535-47bb-0310-9956-ffa450edef68",8
7fed5d871f2fdf68fe71e3bc1a20c47f16d2dacf,"Added some additional comments

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@649623 13f79535-47bb-0310-9956-ffa450edef68",7
e57b6462619166d849348220ec155969ac120c75,"Don't test in the full profile

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@651666 13f79535-47bb-0310-9956-ffa450edef68",8
22c63e65c782b9a95f1ed35e38f7b767fedcfdca,"Fix for AMQ-1691 and AMQ-1694

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@652121 13f79535-47bb-0310-9956-ffa450edef68",677
290f51a1eb3ad92b8d3413f07a7f27856d05980a,"Fix for https://issues.apache.org/activemq/browse/AMQ-1699

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@652440 13f79535-47bb-0310-9956-ffa450edef68",1
56b6d3174add0cea9d3bb2548b950a74b027de4a,"putting test-jars in the test scope.


git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@655610 13f79535-47bb-0310-9956-ffa450edef68",2
0ad7681545bb5e954805e21602e2a209bded7da8,"Adding the ssl context to the old config too



git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@656648 13f79535-47bb-0310-9956-ffa450edef68",2
049ce286c74a8049e35e6c8393eeaba28c5db7e7,"Fix for http://issues.apache.org/activemq/browse/AMQ-1542


git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@656679 13f79535-47bb-0310-9956-ffa450edef68",1
b609bdb95b23e658b2704425f0f6319db56ac962,"AMQ-1733: Add an option to allow the xbean broker to destroy the spring application context when the broker is stopped

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@657059 13f79535-47bb-0310-9956-ffa450edef68",31
90c8ded77131dd848eac5290e966962fbe5c30ed,"Fix for https://issues.apache.org/activemq/browse/AMQ-1717

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@658127 13f79535-47bb-0310-9956-ffa450edef68",10
926ce535e5639dcb3c054349450397868f9e2c85,"added userName/password properties for easier configuration

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@658266 13f79535-47bb-0310-9956-ffa450edef68",8
ff46232797ee38d248c64e69a5122d3ae68e3703,"Fix for: https://issues.apache.org/activemq/browse/AMQ-1738
Messages stuck in a queue don't get dispatch (happens when consumers close out)


git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@658370 13f79535-47bb-0310-9956-ffa450edef68",5
b6167482e5923cba15b93418a82ff50c578f54f3,"add support for username/password properties

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@658393 13f79535-47bb-0310-9956-ffa450edef68",56
b135f8abad849297ed8103eb62921722227f55b2,"When jencks shuts down an endpoint, it rolls back the last action done on it.. Was causing weird errors to show 
up on the broker cause the message had already been commited.  We now handle an RA commit followed by a rollback for
this case (basicaly we ignore the rollback).



git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@658724 13f79535-47bb-0310-9956-ffa450edef68",4
041b1b8ad5c8d40c375000e0f3d67b6220269127,"Apply patch for https://issues.apache.org/activemq/browse/AMQ-1747

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@660517 13f79535-47bb-0310-9956-ffa450edef68",34
6cc18cac5a2e0cf5d13ca4d58a1586a0eb89fc64,"Putting back setting the broker service on transport factories that implement BrokerServiceAware.  Removing that had broken the StompTest.
It's a little dirty cause it can cause issues if 2 brokers are created in 1 jvm.



git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@661466 13f79535-47bb-0310-9956-ffa450edef68",4
76207f168e9fd9ba938904a9c00635cf255c32a2,"Fix broken test case

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@661683 13f79535-47bb-0310-9956-ffa450edef68",1
55409bdea045058ca79d9a26813644bad46cf067,"Fix for https://issues.apache.org/activemq/browse/AMQ-1772

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@663604 13f79535-47bb-0310-9956-ffa450edef68",5
3103fa99697900457cd186c0d0f73ccc55f62047,"Applied patch for https://issues.apache.org/activemq/browse/AMQ-1770

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@663639 13f79535-47bb-0310-9956-ffa450edef68",1
aee5d25e415a3b1a2615551fa4ad254b00b634fd,"Fix for https://issues.apache.org/activemq/browse/AMQ-1774

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@663644 13f79535-47bb-0310-9956-ffa450edef68",1
604ebd14eb7a61ffe1016fc7a4ca7407fc26bd41,"Add camel-pool dependency on activemq-camel

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@668635 13f79535-47bb-0310-9956-ffa450edef68",5
e38da226ef41e31d363102c744c351b540098856,"apply fix for https://issues.apache.org/activemq/browse/AMQ-1810

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@669511 13f79535-47bb-0310-9956-ffa450edef68",7
1acfd0d6074f037b6ecf85fe2840ca58902c503b,"Fix for https://issues.apache.org/activemq/browse/AMQ-1805

git-svn-id: https://svn.apache.org/repos/asf/activemq/trunk@669519 13f79535-47bb-0310-9956-ffa450edef68",2
